   6.0701751e-01   6.4483099e-01   3.2919845e-01   3.7286705e-01   4.9432871e-01   3.9337467e-01   9.6603257e-02   5.0184954e-01   6.2545323e-01   9.6603257e-02   4.9941533e-01   2.8833198e-01   3.6812418e-01   3.6318941e-01   4.8743478e-01   5.0126035e-01   3.2457052e-01   2.9133235e-01
   7.1524384e-01   7.3326304e-01   4.5434956e-01   5.0027150e-01   4.6227410e-01   3.3897797e-01   2.5855319e-01   2.9567396e-01   5.4123353e-01   9.6603257e-02   3.0732220e-01   2.6325743e-01   3.1520656e-01   2.9267771e-01   5.2280235e-01   4.6793229e-01   3.0056917e-01   3.6118647e-01
   6.6167616e-01   5.1866753e-01   3.0924717e-01   3.6992295e-01   4.8023961e-01   3.6992295e-01   9.6603257e-02   6.6166569e-01   3.5233468e-01   9.6603257e-02   3.0924717e-01   9.6603257e-02   3.2516180e-01   3.8653468e-01   4.8584739e-01   3.7660576e-01   4.5048985e-01   9.6603257e-02
   5.6901762e-01   5.4262423e-01   3.7508504e-01   3.3080610e-01   4.7144812e-01   3.6703950e-01   9.6603257e-02   5.6849605e-01   4.3342713e-01   9.6603257e-02   4.2515032e-01   3.1782196e-01   3.3733476e-01   3.1919939e-01   5.4666576e-01   4.6337697e-01   4.9088463e-01   3.1036087e-01
   7.3065320e-01   7.1543487e-01   2.7372919e-01   3.5965115e-01   4.3034571e-01   3.4754381e-01   9.6603257e-02   5.0570621e-01   4.6010304e-01   9.6603257e-02   2.8867382e-01   3.4336422e-01   4.5654203e-01   3.3455220e-01   6.7847759e-01   4.9619891e-01   3.4336422e-01   9.6603257e-02
   5.2812147e-01   6.0533744e-01   3.4539718e-01   3.4539718e-01   5.7078926e-01   4.8702798e-01   3.1855730e-01   6.1042387e-01   4.6854034e-01   2.7356966e-01   3.5828866e-01   2.8199166e-01   4.2837531e-01   3.8398307e-01   5.3635450e-01   5.5990253e-01   2.8580324e-01   9.6603257e-02
   7.3766115e-01   5.0000000e-01   5.0306529e-01   9.6603257e-02   4.7901545e-01   5.0551027e-01   9.6603257e-02   5.8095060e-01   3.8879570e-01   3.1598801e-01   3.8278843e-01   9.6603257e-02   3.5219505e-01   3.2442567e-01   5.2703180e-01   6.9122317e-01   3.8879570e-01   4.3049959e-01
   5.9466115e-01   5.5949319e-01   2.6517015e-01   2.6811114e-01   6.1762653e-01   3.8049249e-01   9.6603257e-02   4.9146010e-01   3.0799751e-01   9.6603257e-02   4.9793965e-01   3.0048374e-01   5.0919598e-01   4.3749491e-01   6.3296050e-01   4.2921903e-01   4.0658944e-01   3.2456515e-01
   6.5112678e-01   5.5667732e-01   3.2369341e-01   3.4887322e-01   5.6132662e-01   4.4299795e-01   9.6603257e-02   4.2283540e-01   4.6883319e-01   9.6603257e-02   5.1473390e-01   3.0209769e-01   3.8791101e-01   3.0970218e-01   5.7078097e-01   5.3996807e-01   3.1892953e-01   9.6603257e-02
   6.3460371e-01   5.2808266e-01   3.3099464e-01   3.2981443e-01   5.1200557e-01   4.3188648e-01   2.5215459e-01   4.3107159e-01   3.7660576e-01   2.6190507e-01   3.1234826e-01   2.8332605e-01   3.0312408e-01   2.8624812e-01   4.0848692e-01   4.8753826e-01   3.2248675e-01   2.8459213e-01
