   3.9638668e-01   2.6641077e-01   2.5215459e-01   1.8574666e-01   4.0757347e-01   4.2587836e-01   9.6603257e-02   5.1450817e-01   2.5215459e-01   9.6603257e-02   4.9967705e-01   9.6603257e-02   4.6128313e-01   3.8983617e-01   2.9488418e-01   4.8196948e-01   3.3739217e-01   9.6603257e-02
   3.0108630e-01   2.5972818e-01   3.3637311e-01   3.6231737e-01   4.8566424e-01   3.9524585e-01   9.6603257e-02   5.0200622e-01   3.5650569e-01   9.6603257e-02   2.6689651e-01   3.4990138e-01   9.6603257e-02   3.4538178e-01   2.6573770e-01   4.2726384e-01   2.9611836e-01   1.9108375e-01
   5.0334794e-01   2.7813583e-01   3.7262844e-01   3.7262844e-01   4.2912905e-01   3.2948486e-01   9.6603257e-02   4.9305229e-01   3.6054528e-01   9.6603257e-02   2.8128425e-01   5.2253978e-01   2.7533188e-01   2.7144915e-01   4.0122789e-01   3.8872319e-01   4.2910536e-01   1.5640888e-01
   4.1296316e-01   2.7849332e-01   9.6603257e-02   9.6603257e-02   3.2804791e-01   3.0148050e-01   9.6603257e-02   4.6264449e-01   2.2188205e-01   9.6603257e-02   3.0932170e-01   3.2555538e-01   2.8601041e-01   4.3336459e-01   3.0932170e-01   5.0620354e-01   3.1836996e-01   3.6171249e-01
   2.5841452e-01   2.6290240e-01   3.5171330e-01   3.0745740e-01   4.7458844e-01   3.6626847e-01   3.2123477e-01   6.7851981e-01   3.3617202e-01   3.5171330e-01   9.6603257e-02   3.2142348e-01   3.2652706e-01   5.1651807e-01   1.9639948e-01   3.2652706e-01   3.2862904e-01   9.6603257e-02
   3.0657506e-01   2.7383796e-01   9.6603257e-02   9.6603257e-02   6.7583354e-01   3.7889029e-01   4.7684462e-01   6.3691642e-01   2.9700101e-01   9.6603257e-02   2.9453606e-01   9.6603257e-02   3.1671302e-01   4.5334363e-01   3.2937251e-01   3.6807121e-01   3.4425325e-01   9.6603257e-02
   2.8464757e-01   3.6651168e-01   2.5215459e-01   2.5458625e-01   4.9357934e-01   2.9585029e-01   9.6603257e-02   3.7623120e-01   3.1920193e-01   9.6603257e-02   2.8896961e-01   3.7273277e-01   3.0048374e-01   2.5925447e-01   2.9019338e-01   2.9368980e-01   2.6168329e-01   2.1389602e-01
   5.3175445e-01   2.5470835e-01   9.6603257e-02   1.1979149e-01   3.6164039e-01   4.9395038e-01   4.7826341e-01   5.4785197e-01   2.5215459e-01   9.6603257e-02   2.5931747e-01   9.6603257e-02   2.9091475e-01   2.5734418e-01   2.4754013e-01   4.9118192e-01   3.3499069e-01   2.5215459e-01
   3.8599154e-01   3.1723368e-01   2.6727231e-01   2.5474571e-01   4.3118667e-01   2.6044632e-01   1.2858584e-01   4.1157030e-01   2.5437512e-01   1.5775240e-01   2.5215459e-01   2.7310531e-01   2.8388628e-01   2.5953332e-01   2.5837542e-01   3.3063620e-01   3.3545694e-01   3.0034045e-01
   2.9310030e-01   3.3563759e-01   3.0508907e-01   3.2029264e-01   3.8916060e-01   3.4187415e-01   2.9310055e-01   5.8287657e-01   3.1544126e-01   2.9121051e-01   2.6135930e-01   3.4046946e-01   3.4606402e-01   3.0887058e-01   2.6865903e-01   2.9006877e-01   3.3192005e-01   2.9382346e-01
   3.7997873e-01   1.7212302e-01   2.1511449e-01   1.7212302e-01   3.5016580e-01   7.1824073e-01   9.6603257e-02   6.8742853e-01   2.0173210e-01   3.0484964e-01   1.7212302e-01   9.6603257e-02   4.5004027e-01   2.3247238e-01   2.3516003e-01   4.0595000e-01   9.6603257e-02   9.6603257e-02
   3.8818873e-01   2.6039597e-01   2.6240118e-01   2.3710042e-01   4.0393201e-01   2.7531604e-01   2.6377845e-01   2.9597798e-01   2.5445252e-01   2.6377845e-01   2.5622882e-01   2.5338960e-01   2.7431058e-01   2.5186771e-01   2.6148105e-01   2.8768744e-01   3.0438006e-01   2.7853448e-01
   2.5883789e-01   2.5502381e-01   9.6603257e-02   3.4990138e-01   5.4389805e-01   4.3424369e-01   9.6603257e-02   4.8808471e-01   9.6603257e-02   9.6603257e-02   9.6603257e-02   9.6603257e-02   9.6603257e-02   1.7304522e-01   2.1511107e-01   2.9158894e-01   9.6603257e-02   9.6603257e-02
   2.6343893e-01   3.3343839e-01   2.6343893e-01   3.1610085e-01   5.4370781e-01   3.5631556e-01   2.9607332e-01   4.6349229e-01   2.7243109e-01   9.6603257e-02   2.9577154e-01   2.5977485e-01   3.3369638e-01   3.1098867e-01   2.6930803e-01   3.1383463e-01   2.9781673e-01   1.5775240e-01
   2.6345874e-01   2.6302304e-01   2.4662142e-01   2.5965206e-01   4.9640421e-01   2.5836498e-01   2.1389602e-01   4.0427467e-01   2.5873082e-01   9.6603257e-02   1.8904560e-01   2.6057537e-01   2.5818490e-01   2.8620340e-01   2.5642418e-01   2.6023924e-01   2.6257841e-01   2.5855319e-01
   3.0608918e-01   2.9719867e-01   9.6603257e-02   9.6603257e-02   2.6492187e-01   5.4153309e-01   2.5215459e-01   7.1695060e-01   2.6153566e-01   2.8697060e-01   2.3247238e-01   9.6603257e-02   3.7677288e-01   2.5479898e-01   2.6487852e-01   4.1003125e-01   2.9719867e-01   9.6603257e-02
   4.5587631e-01   3.1459784e-01   2.7392745e-01   2.7392745e-01   2.9485268e-01   3.0551151e-01   9.6603257e-02   5.3582842e-01   3.2714705e-01   9.6603257e-02   3.7913840e-01   2.7392745e-01   3.0551151e-01   2.6875446e-01   3.2714705e-01   4.2713815e-01   3.0842122e-01   3.4930988e-01
   3.6169374e-01   3.2793313e-01   3.6030737e-01   3.7426241e-01   4.2751730e-01   2.7736455e-01   9.6603257e-02   5.0871216e-01   3.0415524e-01   9.6603257e-02   2.5215459e-01   3.2362634e-01   2.8799871e-01   3.4990138e-01   2.8298673e-01   3.0419213e-01   3.3872151e-01   3.2460741e-01
   3.9624111e-01   3.4770921e-01   3.1231665e-01   3.4598044e-01   4.6001452e-01   3.0460899e-01   9.6603257e-02   4.9537655e-01   3.0201227e-01   9.6603257e-02   9.6603257e-02   2.9509068e-01   2.6087574e-01   3.4957261e-01   3.3007595e-01   4.1568735e-01   3.3785224e-01   2.6882091e-01
