   6.1868030e-01   5.7434898e-01   4.8090160e-01   4.4297819e-01   7.2872227e-01   3.5002143e-01   9.6603257e-02   5.3145966e-01   4.3230411e-01   9.6603257e-02   9.6603257e-02   4.1014016e-01   3.2680754e-01   5.9053851e-01   3.9241434e-01   5.5237559e-01   3.5427997e-01   3.1897165e-01
   5.1610004e-01   6.7396160e-01   3.7668449e-01   4.3110311e-01   5.4176893e-01   4.0218191e-01   4.2347340e-01   7.4050936e-01   6.5630905e-01   9.6603257e-02   3.2453682e-01   4.9520736e-01   5.0133179e-01   5.3851031e-01   3.5787296e-01   4.5370750e-01   4.6330327e-01   2.7952026e-01
   4.4715979e-01   4.8430139e-01   4.2088646e-01   4.2336405e-01   5.0962431e-01   4.5636081e-01   3.5020545e-01   7.3889068e-01   4.1604136e-01   9.6603257e-02   4.1447537e-01   3.7228916e-01   4.1647210e-01   5.4496505e-01   4.9292286e-01   4.9860867e-01   3.9231670e-01   9.6603257e-02
   5.0660845e-01   5.5635586e-01   3.5755477e-01   4.5432030e-01   7.3071836e-01   3.8522549e-01   9.6603257e-02   5.7525058e-01   4.9091045e-01   9.6603257e-02   3.1177491e-01   3.5755477e-01   3.4826816e-01   4.0492950e-01   4.2317961e-01   4.0492950e-01   3.6428465e-01   3.1177491e-01
   4.6458169e-01   4.0822822e-01   5.6099346e-01   5.6099346e-01   6.3830626e-01   5.4387097e-01   9.6603257e-02   7.5616886e-01   5.2628009e-01   9.6603257e-02   5.2628009e-01   5.2628009e-01   9.6603257e-02   6.7923275e-01   3.6805730e-01   5.4019872e-01   5.6099346e-01   9.6603257e-02
   4.3352276e-01   5.8030246e-01   6.7851981e-01   6.8902145e-01   5.3522353e-01   4.3679518e-01   9.6603257e-02   6.7031358e-01   5.7601214e-01   9.6603257e-02   3.7438974e-01   6.7494780e-01   9.6603257e-02   5.8703684e-01   3.6194556e-01   4.1969754e-01   5.2372487e-01   3.4515128e-01
   5.3880676e-01   5.4831902e-01   5.4496505e-01   6.3561713e-01   5.3145966e-01   3.5020545e-01   9.6603257e-02   6.0475415e-01   5.5803779e-01   9.6603257e-02   9.6603257e-02   5.1035735e-01   3.5020545e-01   4.4411378e-01   3.5020545e-01   5.0629286e-01   5.2920490e-01   9.6603257e-02
   5.2708989e-01   6.1306537e-01   5.8578667e-01   5.4091201e-01   4.7438330e-01   2.5215459e-01   5.4091201e-01   7.4191058e-01   6.2791160e-01   9.6603257e-02   9.6603257e-02   5.4091201e-01   4.5106163e-01   3.6171249e-01   6.3740078e-01   5.8578667e-01   3.5040469e-01   9.6603257e-02
   5.6530922e-01   6.5233987e-01   4.8229858e-01   4.5694467e-01   4.8750596e-01   4.5159741e-01   9.6603257e-02   6.1327804e-01   5.4389805e-01   9.6603257e-02   3.5609265e-01   3.5546364e-01   3.7333551e-01   4.8289892e-01   4.8750596e-01   4.5985329e-01   3.2142348e-01   2.5215459e-01
   4.2273383e-01   7.1215843e-01   4.9909687e-01   5.8263021e-01   6.3770184e-01   3.1569916e-01   9.6603257e-02   7.1566357e-01   6.6610304e-01   9.6603257e-02   2.7650997e-01   5.6858974e-01   5.3082395e-01   7.1582926e-01   3.4914840e-01   3.8474638e-01   3.0842122e-01   9.6603257e-02
   3.5308961e-01   5.1008261e-01   4.6330327e-01   5.4544356e-01   7.4074553e-01   3.2580066e-01   9.6603257e-02   7.0123443e-01   5.4544356e-01   5.5284899e-01   9.6603257e-02   6.9441782e-01   5.1024836e-01   6.1630056e-01   2.9281980e-01   5.1024836e-01   5.7149650e-01   3.2580066e-01
   6.8544977e-01   7.5602440e-01   4.9843885e-01   5.6873266e-01   6.0147546e-01   5.6099346e-01   9.6603257e-02   4.1850941e-01   6.4726202e-01   9.6603257e-02   9.6603257e-02   5.1797487e-01   5.2628009e-01   5.0497444e-01   6.8748361e-01   5.1866092e-01   9.6603257e-02   9.6603257e-02
   5.8075907e-01   6.5435476e-01   6.4463606e-01   6.1776688e-01   7.4014177e-01   5.2965676e-01   9.6603257e-02   5.9999413e-01   7.0740198e-01   5.0268088e-01   3.3563856e-01   4.6877724e-01   5.7005507e-01   4.9953149e-01   5.9827787e-01   6.5706644e-01   3.0153320e-01   9.6603257e-02
   5.3044797e-01   4.6854034e-01   4.4915337e-01   4.9699248e-01   6.1181289e-01   5.0521253e-01   9.6603257e-02   6.1629328e-01   4.5461191e-01   9.6603257e-02   2.9678123e-01   4.5574759e-01   3.7830273e-01   4.9463880e-01   3.9874354e-01   6.7950016e-01   3.7830273e-01   9.6603257e-02
