   6.5974546e-01   4.7930923e-01   3.7830273e-01   4.0822822e-01   6.0047489e-01   3.9524585e-01   9.6603257e-02   5.2628009e-01   3.7375597e-01   9.6603257e-02   9.6603257e-02   3.7830273e-01   2.9853756e-01   4.0004598e-01   3.4990138e-01   6.4644915e-01   3.4767909e-01   3.4767909e-01
   6.1049423e-01   4.5245439e-01   2.7533188e-01   2.7418185e-01   5.6412188e-01   4.2123151e-01   9.6603257e-02   6.5466365e-01   3.6875717e-01   9.6603257e-02   5.0515938e-01   2.5215459e-01   4.8605144e-01   4.6193602e-01   4.2194401e-01   5.8337192e-01   5.6914937e-01   4.2910536e-01
   4.4218222e-01   5.1731241e-01   3.4336422e-01   3.5273798e-01   5.5428074e-01   4.7930923e-01   9.6603257e-02   5.9914391e-01   4.0424548e-01   9.6603257e-02   3.7375597e-01   9.6603257e-02   3.6805730e-01   3.4319680e-01   3.5273798e-01   5.1702791e-01   4.5654203e-01   3.0394878e-01
   7.0540762e-01   4.8541406e-01   3.1697968e-01   3.1697968e-01   4.4653524e-01   5.4244341e-01   9.6603257e-02   6.0556549e-01   3.4903791e-01   9.6603257e-02   3.0816861e-01   9.6603257e-02   3.9501428e-01   3.4774095e-01   4.1697318e-01   7.0167366e-01   3.1613913e-01   2.8732475e-01
   4.9740619e-01   3.8866909e-01   3.2240442e-01   3.4660373e-01   6.0038753e-01   4.8565876e-01   9.6603257e-02   6.0061742e-01   3.6192909e-01   9.6603257e-02   3.5547560e-01   3.2240442e-01   3.5562432e-01   4.6975093e-01   3.9934624e-01   5.9352461e-01   3.8680551e-01   3.0085719e-01
   5.2886065e-01   4.6846893e-01   2.9509068e-01   3.4598044e-01   5.7149387e-01   4.7406215e-01   9.6603257e-02   6.6350124e-01   2.7339727e-01   9.6603257e-02   3.1544981e-01   2.8255526e-01   3.1447257e-01   4.4473449e-01   3.7156560e-01   5.9358902e-01   3.4103750e-01   3.3563856e-01
   4.8305057e-01   5.1610603e-01   3.5040469e-01   4.5155085e-01   5.2050860e-01   2.7443635e-01   9.6603257e-02   6.8344190e-01   3.6039289e-01   9.6603257e-02   2.7849332e-01   3.5040469e-01   3.2555538e-01   4.1016851e-01   4.1016851e-01   5.7504867e-01   4.1016851e-01   3.6333438e-01
   5.0588198e-01   4.2128336e-01   3.2224371e-01   3.4831741e-01   5.1946237e-01   4.1775716e-01   9.6603257e-02   4.2691913e-01   3.8369944e-01   2.6560809e-01   3.7019974e-01   3.1675058e-01   3.1675058e-01   3.4990138e-01   4.0599130e-01   4.7278861e-01   3.0959556e-01   3.1206695e-01
   5.3145966e-01   4.4231302e-01   9.6603257e-02   3.0690956e-01   7.2828753e-01   4.2550573e-01   9.6603257e-02   7.2249642e-01   4.0695401e-01   9.6603257e-02   3.2632406e-01   3.8872281e-01   5.1327158e-01   5.4271096e-01   4.2850350e-01   5.5488396e-01   4.1282607e-01   3.7843794e-01
   6.3662652e-01   6.2152504e-01   2.9322021e-01   3.0162163e-01   3.4359899e-01   5.7878905e-01   9.6603257e-02   6.2232433e-01   2.9912439e-01   9.6603257e-02   9.6603257e-02   9.6603257e-02   3.5607430e-01   2.9322021e-01   4.9809304e-01   5.0428489e-01   3.4324203e-01   3.3299458e-01
