   2.8232187e-01   2.8247315e-01   3.2577343e-01   3.2577343e-01   5.7618719e-01   4.8483948e-01   2.6145651e-01   7.3531212e-01   3.3651628e-01   4.2401272e-01   2.8895543e-01   2.9477608e-01   3.8607294e-01   5.6729478e-01   2.7289947e-01   4.0000587e-01   3.7889764e-01   3.3560635e-01
   4.6495081e-01   4.3777038e-01   3.5364631e-01   3.5029074e-01   4.7151863e-01   5.0266286e-01   4.2843025e-01   7.1875989e-01   3.5500394e-01   3.1309519e-01   4.2355911e-01   3.0803592e-01   3.8997782e-01   3.8670956e-01   4.5741377e-01   5.1787084e-01   3.4677560e-01   3.4076982e-01
   5.1001974e-01   3.6512100e-01   3.1969397e-01   3.1758330e-01   5.7651189e-01   6.3664034e-01   4.9886345e-01   7.3673426e-01   4.0525531e-01   3.3867706e-01   2.7495384e-01   1.2212250e-01   5.1054904e-01   5.3716396e-01   4.3910173e-01   5.9780472e-01   3.4281020e-01   3.1009542e-01
   4.7311766e-01   4.1333815e-01   2.9735057e-01   3.1241876e-01   5.4254798e-01   4.2412685e-01   2.7346168e-01   5.9186421e-01   3.5182125e-01   3.0085542e-01   3.4006312e-01   2.7652674e-01   3.4193505e-01   3.9958745e-01   3.9637178e-01   4.9386799e-01   3.1812927e-01   3.0943187e-01
   5.4534634e-01   5.7495783e-01   3.2927474e-01   3.2524180e-01   7.3742641e-01   4.6528458e-01   3.8673827e-01   6.7822778e-01   3.6561746e-01   9.6603257e-02   2.9675741e-01   2.5215459e-01   3.2902687e-01   5.4095979e-01   4.0529355e-01   4.6715668e-01   3.2524180e-01   4.7242469e-01
   5.2449667e-01   4.5577924e-01   3.5620926e-01   3.8494825e-01   5.5564679e-01   4.3677296e-01   2.6927980e-01   6.2447344e-01   3.7385585e-01   3.0481120e-01   3.3962755e-01   3.7388911e-01   3.2457447e-01   4.1791919e-01   3.6926077e-01   4.8779159e-01   3.3099455e-01   3.3582715e-01
   3.9894749e-01   3.3785224e-01   2.9509068e-01   3.1544981e-01   5.6982089e-01   3.8162934e-01   5.0268088e-01   7.2584455e-01   3.5258303e-01   3.1447257e-01   3.1869332e-01   9.6603257e-02   3.9404947e-01   3.9894749e-01   3.1107309e-01   4.8868647e-01   3.0132588e-01   3.1544981e-01
   3.4418802e-01   3.2714863e-01   4.2556703e-01   3.3091558e-01   6.1630056e-01   4.7149910e-01   4.9490177e-01   7.5003209e-01   3.9911510e-01   4.1822120e-01   4.9877162e-01   3.0996648e-01   4.5659160e-01   4.8087630e-01   3.3882669e-01   4.3275021e-01   3.5261050e-01   4.9441588e-01
   5.2800694e-01   4.7216002e-01   2.8746774e-01   3.2660921e-01   5.5853916e-01   4.0061377e-01   2.7846937e-01   5.6069821e-01   3.6247137e-01   2.6992135e-01   3.6193019e-01   2.9759979e-01   3.4646561e-01   4.1044040e-01   4.2291673e-01   5.3498289e-01   3.2611842e-01   3.0856894e-01
   3.8263207e-01   3.5520811e-01   2.7599284e-01   2.6916604e-01   4.8092128e-01   4.8409426e-01   4.9503587e-01   6.9434695e-01   3.2285810e-01   3.1020703e-01   3.6619429e-01   2.8786918e-01   3.8240599e-01   4.7761251e-01   3.3416158e-01   5.3330028e-01   3.8240599e-01   3.1501567e-01
   4.2395998e-01   4.3312526e-01   3.4642911e-01   3.0073853e-01   6.5261042e-01   4.1802919e-01   3.6950270e-01   6.7188953e-01   3.7794906e-01   9.6603257e-02   3.1211552e-01   3.6035241e-01   3.5555163e-01   4.4890561e-01   3.6432748e-01   4.4118465e-01   2.7722091e-01   2.6752114e-01
   5.7233021e-01   4.8371585e-01   9.6603257e-02   9.6603257e-02   5.2047925e-01   5.0962477e-01   5.1333512e-01   7.5199057e-01   9.6603257e-02   9.6603257e-02   9.6603257e-02   4.6236640e-01   5.0962477e-01   5.4085263e-01   5.3166314e-01   1.6750988e-01   7.4072457e-01   5.0962477e-01
   3.1413055e-01   3.2791020e-01   2.9863972e-01   3.4821127e-01   5.1933300e-01   4.0406231e-01   2.9378242e-01   7.2695609e-01   3.2399842e-01   2.7535220e-01   3.3464898e-01   3.0009892e-01   3.4921878e-01   4.4848501e-01   2.6042036e-01   3.8153370e-01   3.5844447e-01   4.6752932e-01
   3.8090254e-01   4.7001532e-01   9.6603257e-02   3.1719878e-01   6.5009862e-01   5.0334780e-01   3.1719878e-01   7.5383086e-01   4.9827253e-01   4.8164811e-01   3.6863268e-01   9.6603257e-02   4.9505864e-01   5.8034815e-01   4.2725954e-01   4.9141975e-01   3.3940521e-01   3.1719878e-01
   4.5305242e-01   4.5922145e-01   3.4587954e-01   3.6334898e-01   5.7671442e-01   3.9278834e-01   2.8154814e-01   6.0421092e-01   3.8807026e-01   2.6629658e-01   3.3340117e-01   3.4101117e-01   3.4683659e-01   4.2338304e-01   3.9607487e-01   4.0860087e-01   3.7673495e-01   3.0662233e-01
   3.4990138e-01   4.1060845e-01   3.4172040e-01   3.4990138e-01   5.1576510e-01   5.3078963e-01   5.2142544e-01   7.2751450e-01   4.2143597e-01   9.6603257e-02   3.7097271e-01   9.6603257e-02   4.6921037e-01   3.8866909e-01   2.5215459e-01   5.2091020e-01   9.6603257e-02   9.6603257e-02
   4.6854034e-01   4.0946201e-01   3.5020545e-01   2.7385462e-01   6.4979455e-01   4.5485027e-01   3.2344396e-01   7.0587756e-01   3.3043487e-01   9.6603257e-02   3.3043487e-01   9.6603257e-02   3.5235081e-01   4.2718373e-01   4.6608973e-01   5.1360209e-01   3.3043487e-01   9.6603257e-02
   3.9032246e-01   3.8121325e-01   3.2593827e-01   3.4316006e-01   5.6586335e-01   3.9285668e-01   3.1186064e-01   6.0870167e-01   3.3514063e-01   9.6603257e-02   3.1186064e-01   3.2593827e-01   3.5040469e-01   4.1344658e-01   3.2689085e-01   4.6269969e-01   3.0441670e-01   2.8945676e-01
